OTU_IDs	Poiss_Coeff	Poiss_pval	Poiss_qval	NB_Coeff	NB_pval	NB_qval	ZINB_Coeff	ZINB_pval	ZINB_qval	mean in group Lean	mean in group Not_Lean	Lean_minus_Not_Lean_mean	ttest_pval	ttest_qval	KW_pval	KW_qval	NB_Coeff_Estimate_Error	# of 0's in Lean	# of 0's in Not_Lean	# of non-zeroes in Lean	# of non-zeroes in Not_Lean	Total count in Lean	Total count in Not_Lean	mean_otu	variance_otu	var/mean ratio	Shapiro_Wilk_Normality_pvalue	taxonomy	pois_filt_pval	pois_filt_qval	nb_filt_pval	nb_filt_qval	zinb_filt_pval	zinb_filt_qval	aic.pois	aic.nb	aic.zinb	bic.pois	bic.nb	bic.zinb	aic.filt.pois	aic.filt.nb	aic.filt.zinb	bic.filt.pois	bic.filt.nb	bic.filt.zinb	aic.nonfilt.best	bic.nonfilt.best	aic.filt.best	bic.filt.best
4303423	9881571.58074785	0.989352961524171	0.997505844537157	539515527.696195	0.998201173038913	0.999996762100542	54072628.6727342	0.996947989201506	0.999853324140808	0	0.0409090909090909	-0.0409090909090909	0.265243667170305	0.527403331049286	0.45566337679012	0.768187528833386	no	61	218	0	2	0	9	0.0320284697508897	0.23111337061515	7.21587301587302	3.83136513335244e-35	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	1	1	NA	NA	NA	NA	100.744459752853	38.1487928850065	40.1385029978217	108.021169091521	49.0638568930078	54.6919216751567	4.00000000077495	NA	NA	11.2767093394424	NA	NA	NB	NB	Poisson	Poisson
3185810	22052963.427085	0.997505844537057	0.997505844537157	59946169.7432412	0.998397750398262	0.999996762100542	22134568.4511212	0.998489684740277	0.999853324140808	0	0.00454545454545455	-0.00454545454545455	0.318414134768154	0.527403331049286	0.598494364974918	0.768187528833386	yes	61	219	0	1	0	1	0.00355871886120996	0.00355871886120996	1	3.12221386969758e-35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	1	1	NA	NA	NA	NA	16.7872551178508	18.7872932072512	20.7873292101544	24.0639644565183	29.7023572152524	35.3407478874893	4.00000000077772	NA	NA	11.2767093394452	NA	NA	Poisson	Poisson	Poisson	Poisson
548475	4.19101236564087e-09	0.994596315228711	0.997505844537157	1.54178728702402e-09	0.996552579975079	0.999996762100542	4.18703472746042e-09	0.996724369926133	0.999853324140808	0.0491803278688525	0	0.0491803278688525	0.181871631338006	0.527403331049286	0.00713416325241179	0.119530060382433	yes	59	220	2	0	3	0	0.0106761565836299	0.0177427554651754	1.66190476190476	5.82699290923336e-35	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila	1	1	NA	NA	NA	NA	29.4598639048419	31.4596820686129	29.1348348875826	36.7365732435094	42.3747460766141	43.6882535649176	4.00000000077495	NA	NA	11.2767093394424	NA	NA	ZINB	Poisson	Poisson	Poisson
341264	16225663.7240918	0.995962468465098	0.997505844537157	44105926.8544288	0.997403602206941	0.999996762100542	16247233.624396	0.997554711209205	0.999853324140808	0	0.00909090909090909	-0.00909090909090909	0.157771536537237	0.527403331049286	0.455660502755294	0.768187528833386	yes	61	218	0	2	0	2	0.00711743772241993	0.00709201830198272	0.996428571428572	6.3110444314492e-35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	1	1	NA	NA	NA	NA	26.8019215315238	28.8019974858657	30.8019374301822	34.0786308701913	39.717061493867	45.3553561075172	4.00000000077495	NA	NA	11.2767093394424	NA	NA	Poisson	Poisson	Poisson	Poisson
182129	0.421567717998675	3.10752838317708e-11	4.43167624775802e-10	0.421567717996286	0.0503576561631318	0.434281798599605	0.421566205358566	0.050356515827027	0.390889350347682	1.60655737704918	0.677272727272727	0.929284649776453	0.093073467595533	0.527403331049286	0.0244191205771236	0.27961684820178	no	42	177	19	43	98	149	0.879003558718861	13.1210218607016	14.9271544245228	3.22247574173009e-32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	1	1	NA	NA	NA	NA	1233.76772059555	552.57882070722	554.579121770122	1241.04442993421	563.493884715221	569.132540447457	4.00000000060829	NA	NA	11.2767093392758	NA	NA	NB	NB	Poisson	Poisson
157664	22052963.4299134	0.997505844537106	0.997505844537157	59946169.7491569	0.998397750398356	0.999996762100542	22134576.4940585	0.998489684736978	0.999853324140808	0	0.00454545454545455	-0.00454545454545455	0.318414134768154	0.527403331049286	0.598494364974918	0.768187528833386	yes	61	219	0	1	0	1	0.00355871886120996	0.00355871886120996	1	3.12221386969758e-35	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	1	1	NA	NA	NA	NA	16.7872551178508	18.7872932072946	20.7873292177724	24.0639644565183	29.7023572152959	35.3407478951074	4.00000000077772	NA	NA	11.2767093394452	NA	NA	Poisson	Poisson	Poisson	Poisson
182122	0.277272727844908	0.364375918407895	0.761914257684243	0.277272727272728	0.364401942483529	0.999996762100542	0.277258949939287	0.364382400458769	0.976695094077547	0.0163934426229508	0.00454545454545455	0.0118479880774963	0.488470104826817	0.66171223029863	0.330920812764377	0.745183545897382	yes	60	219	1	1	1	1	0.00711743772241993	0.00709201830198272	0.996428571428572	6.3110444314492e-35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	1	1	NA	NA	NA	NA	27.0090028210513	29.0091556167049	31.0090987059852	34.2857121597188	39.9242196247061	45.5625173833202	4.00000000077495	NA	NA	11.2767093394424	NA	NA	Poisson	Poisson	Poisson	Poisson
4443172	1.02377622547434	0.940090985828146	0.997505844537157	1.02377622377623	0.965889568718522	0.999996762100542	1.02387106440965	0.9657571008167	0.999853324140808	0.213114754098361	0.218181818181818	-0.00506706408345753	0.960500236405903	0.975502471411127	0.338823176827637	0.745183545897382	no	52	198	9	22	13	48	0.217081850533808	0.741992882562278	3.41803278688525	9.01544166982221e-32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	1	1	NA	NA	NA	NA	381.714106935034	283.724479770286	285.724737781222	388.990816273701	294.639543778287	300.278156458557	4.0000000006944	NA	NA	11.2767093393619	NA	NA	NB	NB	Poisson	Poisson
179534	1.08293310470947	0.604774089328067	0.997505844537157	1.08293310463122	0.820243985751564	0.999996762100542	1.1361875001403	0.681136910999366	0.999853324140808	0.868852459016393	0.940909090909091	-0.0720566318926975	0.789146573930773	0.874637071513476	0.843130945574161	0.919060549262398	no	42	156	19	64	53	207	0.925266903914591	3.96225216065074	4.28228021978022	1.33370616456296e-26	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.445967449676816	1	0.637801916080489	0.915428153347313	0.323258645608157	0.739809319380742	1018.09619492324	674.152433966867	674.141256906773	1025.37290426191	685.067497974868	688.694675584108	595.003992002951	500.258370683776	495.617107663822	602.280701341619	511.173434691777	510.170526341157	ZINB	NB	ZINB	ZINB
4390134	0.0554545455689822	0.00828404158848456	0.0367566492012696	0.0554545454545454	0.0465407232062527	0.414411920479197	0.0536520832411898	0.029067851761742	0.289617647115167	0.0819672131147541	0.00454545454545455	0.0774217585692995	0.255756131324608	0.527403331049286	0.0573503843750422	0.314025307552401	no	59	219	2	1	5	1	0.0213523131672598	0.0638281647178444	2.98928571428571	6.71722731880714e-35	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	1	1	NA	NA	NA	NA	58.1577222707927	43.4842522874461	45.2352135095339	65.4344316094602	54.3993162954473	59.7886321868689	4.00000000077217	NA	NA	11.2767093394397	NA	NA	NB	NB	Poisson	Poisson
193969	0.88083103764922	0.119434662713497	0.332662992218827	0.880831037649219	0.697922600476958	0.999996762100542	0.880951556314998	0.69822037111033	0.999853324140808	3.24590163934426	2.85909090909091	0.386810730253353	0.691651734597931	0.809991804111042	0.0407168004465846	0.314025307552401	no	26	129	35	91	198	629	2.94306049822064	59.2824605998983	20.1431335291069	4.54109676755898e-29	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.00600120943388542	0.250218365861696	0.210209652938089	0.730141165877986	0.210255571592341	0.69692060904378	2960.52810405515	1046.82017065661	1048.82180667002	2967.80481339382	1057.73523466462	1063.37522534736	1012.51405109747	740.076760850916	742.077118575124	1019.79076043614	750.991824858918	756.630537252459	NB	NB	NB	NB
291725	16225663.7243275	0.995962468465083	0.997505844537157	119892339.489558	0.998335737172294	0.999996762100542	214835505.982161	0.999222280166491	0.999853324140808	0	0.00909090909090909	-0.00909090909090909	0.318414134768154	0.527403331049286	0.598494364974918	0.768187528833386	no	61	219	0	1	0	2	0.00711743772241993	0.0142348754448399	2	3.12221386969758e-35	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	1	1	NA	NA	NA	NA	28.1882158926437	21.9628820532523	23.0379922946247	35.4649252313112	32.8779460612535	37.5914109719597	4.00000000077772	NA	NA	11.2767093394452	NA	NA	NB	NB	Poisson	Poisson
291722	2.49545454261125	0.385634176599406	0.790072744687298	2.49545454545452	0.406344927164815	0.999996762100542	2.50714764526554	0.402752114002887	0.999853324140808	0.0163934426229508	0.0409090909090909	-0.0245156482861401	0.269373911040033	0.527403331049286	0.432287228433097	0.768187528833386	no	60	212	1	8	1	9	0.0355871886120996	0.0415861718352822	1.16857142857143	2.08270176955447e-33	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	1	1	NA	NA	NA	NA	91.1432955317571	91.3659562328476	93.2339070281744	98.4200048704246	102.281020240849	107.787325705509	4.0000000007555	NA	NA	11.276709339423	NA	NA	Poisson	Poisson	Poisson	Poisson
3579831	0.277272727844909	0.364375918407904	0.761914257684243	0.277272727272728	0.364401942484095	0.999996762100542	0.27725894985543	0.364382400321471	0.976695094077547	0.0163934426229508	0.00454545454545455	0.0118479880774963	0.488470104826817	0.66171223029863	0.330920812764377	0.745183545897382	yes	60	219	1	1	1	1	0.00711743772241993	0.00709201830198272	0.996428571428572	6.3110444314492e-35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	1	1	NA	NA	NA	NA	27.0090028210513	29.0091556167506	31.0090987060245	34.2857121597188	39.9242196247518	45.5625173833594	4.00000000077495	NA	NA	11.2767093394424	NA	NA	Poisson	Poisson	Poisson	Poisson
178664	3.05000000019755	0.0644210892348755	0.207103575743757	3.05000000000002	0.128857138527096	0.667125773113742	3.0500760747318	0.128849604759011	0.624749942579562	0.0491803278688525	0.15	-0.100819672131148	0.0584321564823857	0.527403331049286	0.278790083404537	0.745183545897382	no	58	200	3	20	3	33	0.128113879003559	0.362099644128114	2.82638888888889	1.07692713686575e-32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	1	1	NA	NA	NA	NA	249.621390643926	207.633867383156	209.634076465783	256.898099982593	218.548931391157	224.187495143118	4.00000000071662	NA	NA	11.2767093393841	NA	NA	NB	NB	Poisson	Poisson
178665	1.12229425831113	0.635826506678955	0.997505844537157	1.12229437229437	0.808870554965529	0.999996762100542	1.12211986237882	0.809133743823494	0.999853324140808	0.344262295081967	0.386363636363636	-0.0421013412816691	0.823767788407465	0.899403423955189	0.0942339032406277	0.428564179434062	no	56	180	5	40	21	85	0.377224199288256	1.60719369598373	4.2605795148248	9.47964045296201e-31	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	1	1	NA	NA	NA	NA	578.371575230966	393.107231291118	395.10756840263	585.648284569633	404.022295299119	409.660987079965	4.00000000065551	NA	NA	11.276709339323	NA	NA	NB	NB	Poisson	Poisson
4464533	0.825216429734008	0.281373825962945	0.658707615907078	0.825216450216453	0.804446801949487	0.999996762100542	0.825201071904706	0.80442735618632	0.999853324140808	0.688524590163934	0.568181818181818	0.120342771982116	0.81960835424215	0.897314257540714	0.61086017130688	0.773010100301346	no	56	197	5	23	42	125	0.594306049822064	11.7062531774276	19.6973481608212	2.10240060110437e-33	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	1	1	NA	NA	NA	NA	1114.32928669502	324.930337701012	326.93057395854	1121.60599603369	335.845401709014	341.483992635875	4.00000000070273	NA	NA	11.2767093393702	NA	NA	NB	NB	Poisson	Poisson
198209	1.02338843156383	0.879117681982788	0.997505844537157	1.02338842975207	0.945154763775124	0.999996762100542	1.02339995843515	0.945126917350338	0.999853324140808	0.901639344262295	0.922727272727273	-0.0210879284649776	0.945244099184289	0.965284945354109	0.877081089986549	0.932663547890874	no	42	150	19	70	55	203	0.918149466192171	6.71827656329436	7.3171926910299	5.52286629914658e-30	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__	0.963636476571916	1	0.975743179794514	0.994217564443611	0.797931217150925	0.946421484555289	1086.55320824799	675.952269906505	677.952718478843	1093.82991758666	686.867333914506	692.506137156178	608.400816788913	543.531873782085	541.55912406242	615.67752612758	554.446937790086	556.112542739755	NB	NB	ZINB	NB
4391625	3.78939395560736	0.0259202506222465	0.096639186961577	3.78939393939397	0.0706528676301148	0.516882458047765	3.78945228625867	0.0706498840395988	0.463486133676134	0.0491803278688525	0.186363636363636	-0.137183308494784	0.0786292727927948	0.527403331049286	0.180727518668036	0.609341794422724	no	58	197	3	23	3	41	0.156583629893238	0.91825114387392	5.86428571428571	7.87700826819913e-34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula	1	1	NA	NA	NA	NA	309.992769212549	227.74282168157	229.743068822703	317.269478551217	238.657885689571	244.296487500038	4.00000000070828	NA	NA	11.2767093393758	NA	NA	NB	NB	Poisson	Poisson
151623	37330381.5294718	0.988474390808487	0.997505844537157	101474497.767582	0.992608266442735	0.999996762100542	171520289.011788	0.996453348103211	0.999853324140808	0	0.154545454545455	-0.154545454545455	0.00465480192217459	0.301604113056936	0.0906036900560956	0.417982457414752	yes	61	210	0	10	0	34	0.120996441281139	0.506736146415862	4.18802521008403	1.98446789839012e-33	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__	1	1	NA	NA	NA	NA	253.221119410949	255.203810429259	127.661338474252	260.497828749616	266.11887443726	142.214757151587	4.00000000075273	NA	NA	11.2767093394202	NA	NA	ZINB	ZINB	Poisson	Poisson
197069	0.922976338735806	0.548153876184179	0.997505844537157	0.922976338729764	0.912581125677545	0.999996762100542	0.923010955003101	0.91261818032975	0.999853324140808	1.19672131147541	1.10454545454545	0.0921758569299553	0.905599284802355	0.942168246398183	0.164765990300643	0.590834803988953	no	50	195	11	25	73	243	1.12455516014235	62.4594306049822	55.5414556962025	4.30877415600095e-34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	1	1	NA	NA	NA	NA	2086.46420144573	423.931261470861	425.931554020383	2093.74091078439	434.846325478862	440.484972697718	4.00000000068051	NA	NA	11.276709339348	NA	NA	NB	NB	Poisson	Poisson
230252	11938176.2066625	0.993466316483668	0.997505844537157	88211853.7060103	0.997301360060375	0.999996762100542	111776804.831048	0.998527134715945	0.999853324140808	0	0.0181818181818182	-0.0181818181818182	0.157771536537237	0.527403331049286	0.455660502755294	0.768187528833386	no	61	218	0	2	0	4	0.0142348754448399	0.0283680732079309	1.99285714285714	6.3110444314492e-35	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	1	1	NA	NA	NA	NA	46.8312543899053	35.1385996933356	35.2942049726335	54.1079637285728	46.0536637013368	49.8476236499685	4.00000000077495	NA	NA	11.2767093394424	NA	NA	NB	NB	Poisson	Poisson
1141398	17567238.3652609	0.988972639001135	0.997505844537157	959138715.887672	0.998149697356833	0.999996762100542	54587545.1876133	0.995947226594849	0.999853324140808	0	0.0727272727272727	-0.0727272727272727	0.164243045847947	0.527403331049286	0.289695074110947	0.745183545897382	no	61	216	0	4	0	16	0.0569395017793594	0.468174885612608	8.22232142857143	6.44741045838118e-35	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	1	1	NA	NA	NA	NA	158.461377506879	63.0248637185622	65.0251013462713	165.738086845546	73.9399277265635	79.5785200236063	4.00000000076939	NA	NA	11.2767093394369	NA	NA	NB	NB	Poisson	Poisson
317646	0.396103895572576	0.0602133871954946	0.196715221918365	0.396103896103895	0.281724666843644	0.978245473808	0.396098220739715	0.281717520504505	0.927171586470523	0.114754098360656	0.0454545454545455	0.0692995529061103	0.429583333496688	0.62777462234229	0.509053933795371	0.768187528833386	no	58	213	3	7	7	10	0.0604982206405694	0.171326893746823	2.83193277310924	6.56390199330062e-34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	1	1	NA	NA	NA	NA	146.061432225078	112.82599806937	114.826125538656	153.338141563746	123.741062077372	129.379544215991	4.00000000075273	NA	NA	11.2767093394202	NA	NA	NB	NB	Poisson	Poisson
4390863	0.184848485338205	0.00891136438844926	0.0389103784331617	0.184848484848484	0.09244851067199	0.583522093816218	0.184859308348354	0.0924624795771668	0.52920322229619	0.0983606557377049	0.0181818181818182	0.0801788375558867	0.168815178508228	0.527403331049286	0.00718403191388681	0.119687672003419	no	57	218	4	2	6	4	0.0355871886120996	0.0773004575495679	2.17214285714286	3.17573529433298e-34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	1	1	NA	NA	NA	NA	91.0550760981151	74.8102380360662	76.8103613069343	98.3317854367826	85.7253020440674	91.3637799842693	4.00000000076384	NA	NA	11.2767093394313	NA	NA	NB	NB	Poisson	Poisson
2816368	0.0894994244692322	9.02114644696527e-51	5.4748335437027e-49	0.0894994246260079	0.0130724852539868	0.225073311242389	0.0891525111879125	0.00994516291530018	0.160652631708695	2.59016393442623	0.231818181818182	2.35834575260805	0.288139488877874	0.527403331049286	0.198440871640304	0.637507643256891	no	55	208	6	12	158	51	0.743772241992883	65.519827147941	88.0912508544087	7.64486656382235e-35	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila	1	1	NA	NA	NA	NA	1491.69876323846	238.815689309522	240.762996937089	1498.97547257713	249.730753317523	255.316415614424	4.00000000073051	NA	NA	11.276709339398	NA	NA	NB	NB	Poisson	Poisson
237468	1.3863636349333	0.765530040996749	0.997505844537157	1.38636363636364	0.795269070236042	0.999996762100542	1.46683574118552	0.755113740690943	0.999853324140808	0.0163934426229508	0.0227272727272727	-0.00633383010432191	0.755409985682915	0.852028282547736	0.922562989648777	0.951612424116452	no	60	216	1	4	1	5	0.0213523131672598	0.0281138790035587	1.31666666666667	3.09244849079343e-34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__	1	1	NA	NA	NA	NA	63.4499384286491	61.6429776122529	63.3792267362989	70.7266477673166	72.5580416202541	77.9326454136339	4.00000000076661	NA	NA	11.2767093394341	NA	NA	NB	Poisson	Poisson	Poisson
175630	0.216776858743435	5.86924295745339e-14	1.00494686625738e-12	0.216776859504133	0.000795254851371996	0.0430067524573648	0.216779307859114	0.000795303299911322	0.0364903867018136	0.901639344262295	0.195454545454545	0.70618479880775	0.0543468680252845	0.527403331049286	4.80390105601195e-05	0.00524778151358745	no	43	199	18	21	55	43	0.348754448398576	2.37079308591764	6.79788629737609	1.91450712094021e-32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	1	1	NA	NA	NA	NA	532.133593847555	343.127279872957	345.127584886785	539.410303186222	354.042343880958	359.68100356412	4.00000000067218	NA	NA	11.2767093393397	NA	NA	NB	NB	Poisson	Poisson
